Phel_contig	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GO_ID	GO_slim	CC_MF_BP
Phel_contig_10005	83.5548597781291	-1.20197339235809	0.440911033887957	-2.72611320646498	0.00640850143530924	0.0438204690395438	NA	NA	NA
Phel_contig_10012	300.925288416345	1.31443028821073	0.335315225634255	3.91998390685797	8.85548818333023e-05	0.00290622016399774	NA	NA	NA
Phel_contig_10013	164.974540041014	-0.878692527823986	0.306397154060611	-2.86782209357651	0.0041330786823168	0.0337329354489736	NA	NA	NA
Phel_contig_10027	1018.06175285525	1.25833649151588	0.375720735179434	3.34912708747611	0.000810666019399073	0.0123810374086478	NA	NA	NA
Phel_contig_10028	4.38434182986155	5.19941852514545	1.79951022129771	2.88935203790947	0.00386036631918825	0.0324622733831705	NA	NA	NA
Phel_contig_10038	85.1113928344157	0.858251614214486	0.309875968629944	2.76966173920836	0.00561145359760087	0.0405398892561369	NA	NA	NA
Phel_contig_10049	341.276872300233	1.11368604910962	0.323077056656348	3.44712206009178	0.000566592534746104	0.00988372654238439	GO:0000149	other molecular function	F
Phel_contig_10049	341.276872300233	1.11368604910962	0.323077056656348	3.44712206009178	0.000566592534746104	0.00988372654238439	GO:0005085	enzyme regulator activity	F
Phel_contig_10049	341.276872300233	1.11368604910962	0.323077056656348	3.44712206009178	0.000566592534746104	0.00988372654238439	GO:0005096	enzyme regulator activity	F
Phel_contig_10049	341.276872300233	1.11368604910962	0.323077056656348	3.44712206009178	0.000566592534746104	0.00988372654238439	GO:0005769	other cytoplasmic organelle	C
Phel_contig_10049	341.276872300233	1.11368604910962	0.323077056656348	3.44712206009178	0.000566592534746104	0.00988372654238439	GO:0005770	other cytoplasmic organelle	C
Phel_contig_10049	341.276872300233	1.11368604910962	0.323077056656348	3.44712206009178	0.000566592534746104	0.00988372654238439	GO:0005829	cytosol	C
Phel_contig_10049	341.276872300233	1.11368604910962	0.323077056656348	3.44712206009178	0.000566592534746104	0.00988372654238439	GO:0005886	other membranes	C
Phel_contig_10049	341.276872300233	1.11368604910962	0.323077056656348	3.44712206009178	0.000566592534746104	0.00988372654238439	GO:0005886	plasma membrane	C
Phel_contig_10049	341.276872300233	1.11368604910962	0.323077056656348	3.44712206009178	0.000566592534746104	0.00988372654238439	GO:0017137	enzyme regulator activity	F
Phel_contig_10049	341.276872300233	1.11368604910962	0.323077056656348	3.44712206009178	0.000566592534746104	0.00988372654238439	GO:0030133	ER/Golgi	C
Phel_contig_10049	341.276872300233	1.11368604910962	0.323077056656348	3.44712206009178	0.000566592534746104	0.00988372654238439	GO:0043547	other biological processes	P
Phel_contig_10049	341.276872300233	1.11368604910962	0.323077056656348	3.44712206009178	0.000566592534746104	0.00988372654238439	GO:0045022	transport	P
Phel_contig_10049	341.276872300233	1.11368604910962	0.323077056656348	3.44712206009178	0.000566592534746104	0.00988372654238439	GO:0046983	other molecular function	F
Phel_contig_10056	164.374651354573	1.6601451419683	0.469296209897473	3.53752088117436	0.000403902247011974	0.00795519633395246	NA	NA	NA
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0000060	transport	P
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0002268	other biological processes	P
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0002315	developmental processes	P
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0002455	other biological processes	P
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0002467	other biological processes	P
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0003677	nucleic acid binding activity	F
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0003700	nucleic acid binding activity	F
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0003700	transcription regulatory activity	F
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0005634	nucleus	C
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0005654	nucleus	C
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0005737	other cellular component	C
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0005829	cytosol	C
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0005886	other membranes	C
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0005886	plasma membrane	C
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0006351	RNA metabolism	P
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0006974	stress response	P
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0007249	signal transduction	P
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0008134	other molecular function	F
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0009615	other biological processes	P
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0010225	other biological processes	P
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0019730	other biological processes	P
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0030198	cell organization and biogenesis	P
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0030330	signal transduction	P
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0030330	stress response	P
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0030496	other cellular component	C
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0030674	other molecular function	F
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0032729	other biological processes	P
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0032996	other cellular component	C
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0033257	other cellular component	C
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0042088	other biological processes	P
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0042345	transport	P
Phel_contig_10058	574.541997646518	2.03596618140375	0.654409874701319	3.11114831867871	0.00186361309324167	0.0207498610248636	GO:0042536	other metabolic processes	P
